utc,x_teme_m,y_teme_m,z_teme_m,vx_teme_mps,vy_teme_mps,vz_teme_mps,x_ecef_m,y_ecef_m,z_ecef_m,vx_ecef_mps,vy_ecef_mps,vz_ecef_mps,lat_deg,lon_deg,alt_m
2026-03-27T01:06:30+00:00,-2646390.000936525,6125370.933953989,-1300944.5474839623,,,,262517.9829702399,-6667430.796356452,-1300944.5474839623,,,,-11.100452095603224,-87.74524736182352,420885.10789288394
2026-03-27T01:07:00+00:00,-2791565.23284438,6095319.001444314,-1125424.935414875,,,,394133.5749839474,-6692563.701875686,-1125424.935414875,,,,-9.588484905812246,-86.62967149406948,420416.99365884066
2026-03-27T01:07:30+00:00,-2933549.048226464,6058298.658812574,-948615.024161356,,,,525205.9211969889,-6710652.084414766,-948615.024161356,,,,-8.071823461586597,-85.52489597808174,419969.41132277995
2026-03-27T01:08:00+00:00,-3072178.525522604,6014350.987932587,-770717.3325799358,,,,655616.5701956796,-6721671.340642354,-770717.3325799358,,,,-6.551224620262188,-84.42912146770277,419543.3813578617
2026-03-27T01:08:30+00:00,-3207294.5435888534,5963525.05233163,-591935.7053030642,,,,785247.8663934491,-6725604.443278413,-591935.7053030642,,,,-5.0274277125220905,-83.34058251566601,419139.81682141963
2026-03-27T01:09:00+00:00,-3338741.969953836,5905877.84648042,-412475.07588701317,,,,913983.0541660228,-6722441.971201891,-412475.07588701317,,,,-3.50115814433871,-82.25754098432999,418759.5201911563
2026-03-27T01:09:30+00:00,-3466369.844554429,5841474.235355667,-232541.22822473702,,,,1041706.3813400605,-6712182.1307705715,-232541.22822473702,,,,-1.9731308825986942,-81.17827947037806,418403.180731087
2026-03-27T01:10:00+00:00,-3590031.558682645,5770386.884321783,-52340.55654404288,,,,1168303.2015903308,-6694830.768305049,-52340.55654404288,,,,-0.44405385243810436,-80.1010947468888,418071.3724003853
2026-03-27T01:10:30+00:00,-3709585.0288831047,5692696.179395888,127920.17568525173,,,,1293660.0756828517,-6670401.3736810805,127920.17568525173,,,,1.0853687258337368,-79.02429121813618,417764.5523155257
2026-03-27T01:11:00+00:00,-3824892.8655465813,5608490.137978932,308034.07760501193,,,,1417664.8714464845,-6638915.074994008,308034.07760501193,,,,2.6144330324268794,-77.94617437977394,417483.05977312755
2026-03-27T01:11:30+00:00,-3935822.5359556824,5517864.310152062,487794.3732537603,,,,1540206.8623594313,-6600400.62427482,487794.3732537603,,,,4.142432348661696,-76.86504427530164,417227.1158378711
2026-03-27T01:12:00+00:00,-4042246.5215451,5420921.670656964,666994.6439468928,,,,1661176.8246357657,-6554894.374254614,666994.6439468928,,,,5.6686537346744,-75.77918893936577,416996.8234969303
2026-03-27T01:12:30+00:00,-4144042.4691520263,5317772.501693727,845429.0704200341,,,,1780467.1327562327,-6502440.246175307,845429.0704200341,,,,7.192374656390521,-74.68687781892949,416792.16837929003
2026-03-27T01:13:00+00:00,-4241093.336039694,5208534.266689068,1022892.6743985509,,,,1897971.8530160927,-6443089.6887621535,1022892.6743985509,,,,8.712859533705121,-73.58635516902203,416613.02003514674
2026-03-27T01:13:30+00:00,-4333287.528490981,5093331.475202134,1199181.5592611171,,,,2013586.8170723151,-6376901.634098867,1199181.5592611171,,,,10.229356181620657,-72.47583358198591,416459.1337678712
2026-03-27T01:14:00+00:00,-4420519.0337783,4972295.539153073,1374093.1494632913,,,,2127209.7867976385,-6303942.415634056,1374093.1494632913,,,,11.74109211582697,-71.35348665437279,416330.15300775133
2026-03-27T01:14:30+00:00,-4502687.545330688,4845564.620572565,1547426.4283938147,,,,2238740.429448414,-6224285.735132488,1547426.4283938147,,,,13.247270694046284,-70.21744331712122,416225.6122140307
2026-03-27T01:15:00+00:00,-4579698.580929405,4713283.471087734,1718982.17433581,,,,2348080.478986246,-6138012.5639492925,1718982.17433581,,,,14.747067064344588,-69.06578049081098,416144.94028893206
2026-03-27T01:15:30+00:00,-4651463.593778485,4575603.263371352,1888563.1942134595,,,,2455133.8008536645,-6045211.063968492,1888563.1942134595,,,,16.239623891764705,-67.8965166209258,416087.4644847056
2026-03-27T01:16:00+00:00,-4717900.076308403,4432681.414796523,2055974.554806985,,,,2559806.473367754,-5945976.494573275,2055974.554806985,,,,17.72404683506294,-66.70760513452328,416052.4147821348
2026-03-27T01:16:30+00:00,-4778931.6565859495,4284681.40354948,2221023.8111273954,,,,2662006.8667503516,-5840411.11135304,2221023.8111273954,,,,19.199399746303804,-65.49692805660429,416038.9287165683
2026-03-27T01:17:00+00:00,-4834488.187216321,4131772.5774658774,2383521.231648005,,,,2761645.719721108,-5728624.056698018,2383521.231648005,,,,20.664699567714795,-64.26228988138581,416046.05662538577
2026-03-27T01:17:30+00:00,-4884505.826637606,3974129.955866141,2543280.020097613,,,,2858636.213631138,-5610731.242421612,2543280.020097613,,,,22.11891090284392,-63.001411823930795,416072.76728866994
2026-03-27T01:18:00+00:00,-4928927.112721994,3811934.0246740067,2700116.533529802,,,,2952894.043800974,-5486855.224723728,2700116.533529802,,,,23.56094024302931,-61.71192661828918,416117.95393297914
2026-03-27T01:18:30+00:00,-4967701.028611289,3645370.5251128394,2853850.4963897895,,,,3044337.4886945523,-5357125.071337804,2853850.4963897895,,,,24.989629835868442,-60.39137406381903,416180.4405665938
2026-03-27T01:19:00+00:00,-5000783.060728641,3474630.2362794206,3004305.210312191,,,,3132887.4759572647,-5221676.221514297,3004305.210312191,,,,26.4037511903543,-59.03719759188796,416258.9886128623
2026-03-27T01:19:30+00:00,-5028135.248921398,3299908.7519042934,3151307.7593905977,,,,3218467.6459659925,-5080650.338707686,3151307.7593905977,,,,27.80199822417488,-57.6467421732149,416352.30380745884
2026-03-27T01:20:00+00:00,-5049726.228703588,3121406.2516104993,3294689.2106726486,,,,3301004.4125337917,-4934195.156343383,3294689.2106726486,,,,29.18298007320179,-56.217253971703286,416459.043323759
2026-03-27T01:20:30+00:00,-5065531.265579367,2939327.266989282,3434284.8096433906,,,,3380427.021023559,-4782464.316705622,3434284.8096433906,,,,30.545213602227175,-54.74588223111611,416577.82309029624
2026-03-27T01:21:00+00:00,-5075532.281441254,2753880.4428138365,3569934.170471525,,,,3456667.6032348336,-4625617.203575274,3569934.170471525,,,,31.8871156806315,-53.22968398978702,416707.22526312433
2026-03-27T01:21:30+00:00,-5079717.873049328,2565278.2937152106,3701481.460804322,,,,3529661.2298552245,-4463818.768323835,3701481.460804322,,,,33.20699531797059,-51.665632311429874,416845.80581595656
2026-03-27T01:22:00+00:00,-5078083.322609014,2373736.956646177,3828775.580908226,,,,3599345.959845127,-4297239.350100738,3828775.580908226,,,,34.50304579366711,-50.050628853535216,416992.1022103522
2026-03-27T01:22:30+00:00,-5070630.600476509,2179475.9394601565,3951670.336963606,,,,3665662.887023357,-4126054.490172673,3951670.336963606,,,,35.773336963249434,-48.381521704845625,417144.6411085939
2026-03-27T01:23:00+00:00,-5057368.360031268,1982717.8659310553,4070024.608334146,,,,3728556.1836022236,-3950444.740867688,4070024.608334146,,,,37.01580798192921,-46.655129545336905,417301.9460917143
2026-03-27T01:23:30+00:00,-5038311.924765316,1783688.2175416646,4183702.5086413724,,,,3787973.1411784575,-3770595.46893325,4183702.5086413724,,,,38.22826075536156,-44.868273270442614,417462.5453458736
2026-03-27T01:24:00+00:00,-5013483.26764844,1582615.0723642148,4292573.540487626,,,,3843864.2084966283,-3586696.6541518196,4292573.540487626,,,,39.40835450721712,-43.017816301902656,417624.97928053513
2026-03-27T01:24:30+00:00,-4982910.9828373,1379728.8413562255,4396512.743680874,,,,3896183.0165345687,-3398942.6944593173,4396512.743680874,,,,40.55360194253127,-41.10071496610573,417787.8080428522
2026-03-27T01:25:00+00:00,-4946630.249804714,1175262.0023917495,4495400.836825697,,,,3944886.451107003,-3207532.1495538135,4495400.836825697,,,,41.661367581974254,-39.11407907236318,417949.6188933309
2026-03-27T01:25:30+00:00,-4904682.789973106,969448.8323451065,4589124.35215537,,,,3989934.620650729,-3012667.593964921,4589124.35215537,,,,42.72886894017175,-37.05524614351455,418109.0334090125
2026-03-27T01:26:00+00:00,-4857116.815943051,762525.1375400956,4677575.763490211,,,,4031290.9242285006,-2814555.3526854343,4677575.763490211,,,,43.753181313017514,-34.92186649293541,418264.7144814776
2026-03-27T01:26:30+00:00,-4803986.973414607,554727.9828747452,4760653.607216753,,,,4068922.064629963,-2613405.289596117,4760653.607216753,,,,44.73124701294628,-32.71200163773932,418415.37307834346
2026-03-27T01:27:00+00:00,-4745354.275904618,346295.4199262796,4838262.596192082,,,,4102798.0691891545,-2409430.5811054,4838262.596192082,,,,45.6598899317667,-30.424234167299204,418559.7747380873
2026-03-27T01:27:30+00:00,-4681286.032368726,137466.21433651206,4910313.726486619,,,,4132892.3078348576,-2202847.486498783,4910313.726486619,,,,46.535836298309626,-28.057787244666315,418696.74576981924
2026-03-27T01:28:00+00:00,-4611855.767842,-71520.42722476796,4976724.376886265,,,,4159181.5082872463,-1993875.1154496525,4976724.376886265,,,,47.35574241029165,-25.61265036283845,418825.179130869
2026-03-27T01:28:30+00:00,-4537143.137215801,-280425.1302288771,5037418.401084192,,,,4181645.7687024376,-1782735.1924336154,5037418.401084192,,,,48.11622993316507,-23.089706354610485,418944.0399569934
2026-03-27T01:29:00+00:00,-4457233.832272904,-489008.6253021891,5092326.212498864,,,,4200268.56741455,-1569651.8189609624,5092326.212498864,,,,48.81392905300945,-20.490852948606317,419052.37072143145
2026-03-27T01:29:30+00:00,-4372219.482106224,-697032.0208037941,5141384.861662757,,,,4215036.770086346,-1354851.2333666384,5141384.861662757,,,,49.445529333940954,-17.81911050514597,419149.2960011009
2026-03-27T01:30:00+00:00,-4282197.547050092,-904257.074688457,5184538.106132117,,,,4225940.634178042,-1138561.5685982183,5184538.106132117,,,,50.007837566291336,-15.078706277153174,419234.0268297577
