utc,ground_station,visible,elevation_deg,range_km
2026-03-27T09:48:20+00:00,Seoul,0,-19.761,5249.784
2026-03-27T09:48:20+00:00,Daejeon,0,-19.631,5227.092
2026-03-27T09:48:30+00:00,Seoul,0,-19.813,5258.689
2026-03-27T09:48:30+00:00,Daejeon,0,-19.673,5234.080
2026-03-27T09:48:40+00:00,Seoul,0,-19.869,5268.260
2026-03-27T09:48:40+00:00,Daejeon,0,-19.718,5241.747
2026-03-27T09:48:50+00:00,Seoul,0,-19.929,5278.490
2026-03-27T09:48:50+00:00,Daejeon,0,-19.767,5250.086
2026-03-27T09:49:00+00:00,Seoul,0,-19.992,5289.375
2026-03-27T09:49:00+00:00,Daejeon,0,-19.820,5259.093
2026-03-27T09:49:10+00:00,Seoul,0,-20.059,5300.907
2026-03-27T09:49:10+00:00,Daejeon,0,-19.876,5268.763
2026-03-27T09:49:20+00:00,Seoul,0,-20.129,5313.081
2026-03-27T09:49:20+00:00,Daejeon,0,-19.936,5279.089
2026-03-27T09:49:30+00:00,Seoul,0,-20.203,5325.890
2026-03-27T09:49:30+00:00,Daejeon,0,-20.000,5290.067
2026-03-27T09:49:40+00:00,Seoul,0,-20.281,5339.326
2026-03-27T09:49:40+00:00,Daejeon,0,-20.067,5301.689
2026-03-27T09:49:50+00:00,Seoul,0,-20.361,5353.383
2026-03-27T09:49:50+00:00,Daejeon,0,-20.138,5313.950
2026-03-27T09:50:00+00:00,Seoul,0,-20.446,5368.053
2026-03-27T09:50:00+00:00,Daejeon,0,-20.212,5326.842
2026-03-27T09:50:10+00:00,Seoul,0,-20.533,5383.328
2026-03-27T09:50:10+00:00,Daejeon,0,-20.290,5340.359
2026-03-27T09:50:20+00:00,Seoul,0,-20.624,5399.202
2026-03-27T09:50:20+00:00,Daejeon,0,-20.372,5354.493
2026-03-27T09:50:30+00:00,Seoul,0,-20.719,5415.664
2026-03-27T09:50:30+00:00,Daejeon,0,-20.456,5369.237
2026-03-27T09:50:40+00:00,Seoul,0,-20.816,5432.709
2026-03-27T09:50:40+00:00,Daejeon,0,-20.544,5384.583
2026-03-27T09:50:50+00:00,Seoul,0,-20.917,5450.326
2026-03-27T09:50:50+00:00,Daejeon,0,-20.635,5400.524
2026-03-27T09:51:00+00:00,Seoul,0,-21.021,5468.508
2026-03-27T09:51:00+00:00,Daejeon,0,-20.730,5417.051
2026-03-27T09:51:10+00:00,Seoul,0,-21.127,5487.246
2026-03-27T09:51:10+00:00,Daejeon,0,-20.828,5434.156
2026-03-27T09:51:20+00:00,Seoul,0,-21.237,5506.532
2026-03-27T09:51:20+00:00,Daejeon,0,-20.929,5451.832
2026-03-27T09:51:30+00:00,Seoul,0,-21.350,5526.355
2026-03-27T09:51:30+00:00,Daejeon,0,-21.033,5470.068
2026-03-27T09:51:40+00:00,Seoul,0,-21.466,5546.708
2026-03-27T09:51:40+00:00,Daejeon,0,-21.140,5488.858
2026-03-27T09:51:50+00:00,Seoul,0,-21.584,5567.581
2026-03-27T09:51:50+00:00,Daejeon,0,-21.250,5508.191
2026-03-27T09:52:00+00:00,Seoul,0,-21.706,5588.966
2026-03-27T09:52:00+00:00,Daejeon,0,-21.363,5528.060
2026-03-27T09:52:10+00:00,Seoul,0,-21.830,5610.852
2026-03-27T09:52:10+00:00,Daejeon,0,-21.479,5548.454
2026-03-27T09:52:20+00:00,Seoul,0,-21.957,5633.231
2026-03-27T09:52:20+00:00,Daejeon,0,-21.597,5569.366
2026-03-27T09:52:30+00:00,Seoul,0,-22.087,5656.093
2026-03-27T09:52:30+00:00,Daejeon,0,-21.719,5590.786
2026-03-27T09:52:40+00:00,Seoul,0,-22.219,5679.429
2026-03-27T09:52:40+00:00,Daejeon,0,-21.843,5612.704
2026-03-27T09:52:50+00:00,Seoul,0,-22.353,5703.229
2026-03-27T09:52:50+00:00,Daejeon,0,-21.970,5635.112
2026-03-27T09:53:00+00:00,Seoul,0,-22.491,5727.484
2026-03-27T09:53:00+00:00,Daejeon,0,-22.100,5658.000
2026-03-27T09:53:10+00:00,Seoul,0,-22.630,5752.185
2026-03-27T09:53:10+00:00,Daejeon,0,-22.232,5681.359
2026-03-27T09:53:20+00:00,Seoul,0,-22.772,5777.322
2026-03-27T09:53:20+00:00,Daejeon,0,-22.367,5705.180
2026-03-27T09:53:30+00:00,Seoul,0,-22.917,5802.885
2026-03-27T09:53:30+00:00,Daejeon,0,-22.504,5729.452
2026-03-27T09:53:40+00:00,Seoul,0,-23.063,5828.865
2026-03-27T09:53:40+00:00,Daejeon,0,-22.644,5754.167
2026-03-27T09:53:50+00:00,Seoul,0,-23.212,5855.253
2026-03-27T09:53:50+00:00,Daejeon,0,-22.786,5779.315
2026-03-27T09:54:00+00:00,Seoul,0,-23.363,5882.039
2026-03-27T09:54:00+00:00,Daejeon,0,-22.930,5804.886
2026-03-27T09:54:10+00:00,Seoul,0,-23.517,5909.214
2026-03-27T09:54:10+00:00,Daejeon,0,-23.077,5830.872
2026-03-27T09:54:20+00:00,Seoul,0,-23.672,5936.768
2026-03-27T09:54:20+00:00,Daejeon,0,-23.226,5857.263
2026-03-27T09:54:30+00:00,Seoul,0,-23.830,5964.693
2026-03-27T09:54:30+00:00,Daejeon,0,-23.377,5884.049
2026-03-27T09:54:40+00:00,Seoul,0,-23.989,5992.978
2026-03-27T09:54:40+00:00,Daejeon,0,-23.530,5911.221
2026-03-27T09:54:50+00:00,Seoul,0,-24.150,6021.614
2026-03-27T09:54:50+00:00,Daejeon,0,-23.685,5938.770
2026-03-27T09:55:00+00:00,Seoul,0,-24.314,6050.593
2026-03-27T09:55:00+00:00,Daejeon,0,-23.842,5966.686
2026-03-27T09:55:10+00:00,Seoul,0,-24.479,6079.906
2026-03-27T09:55:10+00:00,Daejeon,0,-24.002,5994.960
2026-03-27T09:55:20+00:00,Seoul,0,-24.646,6109.542
2026-03-27T09:55:20+00:00,Daejeon,0,-24.163,6023.584
2026-03-27T09:55:30+00:00,Seoul,0,-24.815,6139.494
2026-03-27T09:55:30+00:00,Daejeon,0,-24.326,6052.547
2026-03-27T09:55:40+00:00,Seoul,0,-24.985,6169.752
2026-03-27T09:55:40+00:00,Daejeon,0,-24.491,6081.841
2026-03-27T09:55:50+00:00,Seoul,0,-25.157,6200.307
2026-03-27T09:55:50+00:00,Daejeon,0,-24.658,6111.457
2026-03-27T09:56:00+00:00,Seoul,0,-25.331,6231.151
2026-03-27T09:56:00+00:00,Daejeon,0,-24.826,6141.386
2026-03-27T09:56:10+00:00,Seoul,0,-25.506,6262.275
2026-03-27T09:56:10+00:00,Daejeon,0,-24.997,6171.619
2026-03-27T09:56:20+00:00,Seoul,0,-25.683,6293.671
2026-03-27T09:56:20+00:00,Daejeon,0,-25.169,6202.147
2026-03-27T09:56:30+00:00,Seoul,0,-25.862,6325.330
2026-03-27T09:56:30+00:00,Daejeon,0,-25.342,6232.961
2026-03-27T09:56:40+00:00,Seoul,0,-26.042,6357.243
2026-03-27T09:56:40+00:00,Daejeon,0,-25.517,6264.054
2026-03-27T09:56:50+00:00,Seoul,0,-26.223,6389.402
2026-03-27T09:56:50+00:00,Daejeon,0,-25.694,6295.416
2026-03-27T09:57:00+00:00,Seoul,0,-26.406,6421.799
2026-03-27T09:57:00+00:00,Daejeon,0,-25.872,6327.038
2026-03-27T09:57:10+00:00,Seoul,0,-26.590,6454.426
2026-03-27T09:57:10+00:00,Daejeon,0,-26.052,6358.914
2026-03-27T09:57:20+00:00,Seoul,0,-26.776,6487.275
2026-03-27T09:57:20+00:00,Daejeon,0,-26.233,6391.033
2026-03-27T09:57:30+00:00,Seoul,0,-26.962,6520.338
2026-03-27T09:57:30+00:00,Daejeon,0,-26.416,6423.389
2026-03-27T09:57:40+00:00,Seoul,0,-27.150,6553.607
2026-03-27T09:57:40+00:00,Daejeon,0,-26.599,6455.972
2026-03-27T09:57:50+00:00,Seoul,0,-27.340,6587.074
2026-03-27T09:57:50+00:00,Daejeon,0,-26.785,6488.776
2026-03-27T09:58:00+00:00,Seoul,0,-27.530,6620.731
2026-03-27T09:58:00+00:00,Daejeon,0,-26.971,6521.791
2026-03-27T09:58:10+00:00,Seoul,0,-27.721,6654.572
2026-03-27T09:58:10+00:00,Daejeon,0,-27.159,6555.011
2026-03-27T09:58:20+00:00,Seoul,0,-27.914,6688.588
2026-03-27T09:58:20+00:00,Daejeon,0,-27.348,6588.428
2026-03-27T09:58:30+00:00,Seoul,0,-28.108,6722.773
2026-03-27T09:58:30+00:00,Daejeon,0,-27.538,6622.033
2026-03-27T09:58:40+00:00,Seoul,0,-28.303,6757.118
2026-03-27T09:58:40+00:00,Daejeon,0,-27.729,6655.820
2026-03-27T09:58:50+00:00,Seoul,0,-28.498,6791.617
2026-03-27T09:58:50+00:00,Daejeon,0,-27.921,6689.781
2026-03-27T09:59:00+00:00,Seoul,0,-28.695,6826.263
2026-03-27T09:59:00+00:00,Daejeon,0,-28.114,6723.908
2026-03-27T09:59:10+00:00,Seoul,0,-28.893,6861.048
2026-03-27T09:59:10+00:00,Daejeon,0,-28.309,6758.195
2026-03-27T09:59:20+00:00,Seoul,0,-29.091,6895.967
2026-03-27T09:59:20+00:00,Daejeon,0,-28.504,6792.635
2026-03-27T09:59:30+00:00,Seoul,0,-29.291,6931.011
2026-03-27T09:59:30+00:00,Daejeon,0,-28.700,6827.219
2026-03-27T09:59:40+00:00,Seoul,0,-29.491,6966.175
2026-03-27T09:59:40+00:00,Daejeon,0,-28.898,6861.943
2026-03-27T09:59:50+00:00,Seoul,0,-29.692,7001.452
2026-03-27T09:59:50+00:00,Daejeon,0,-29.096,6896.798
2026-03-27T10:00:00+00:00,Seoul,0,-29.894,7036.835
2026-03-27T10:00:00+00:00,Daejeon,0,-29.295,6931.777
2026-03-27T10:00:10+00:00,Seoul,0,-30.097,7072.318
2026-03-27T10:00:10+00:00,Daejeon,0,-29.495,6966.875
2026-03-27T10:00:20+00:00,Seoul,0,-30.300,7107.895
2026-03-27T10:00:20+00:00,Daejeon,0,-29.695,7002.085
2026-03-27T10:00:30+00:00,Seoul,0,-30.505,7143.560
2026-03-27T10:00:30+00:00,Daejeon,0,-29.897,7037.400
2026-03-27T10:00:40+00:00,Seoul,0,-30.710,7179.306
2026-03-27T10:00:40+00:00,Daejeon,0,-30.099,7072.814
2026-03-27T10:00:50+00:00,Seoul,0,-30.915,7215.127
2026-03-27T10:00:50+00:00,Daejeon,0,-30.302,7108.320
2026-03-27T10:01:00+00:00,Seoul,0,-31.121,7251.018
2026-03-27T10:01:00+00:00,Daejeon,0,-30.506,7143.914
2026-03-27T10:01:10+00:00,Seoul,0,-31.328,7286.972
2026-03-27T10:01:10+00:00,Daejeon,0,-30.710,7179.587
2026-03-27T10:01:20+00:00,Seoul,0,-31.536,7322.985
2026-03-27T10:01:20+00:00,Daejeon,0,-30.915,7215.335
2026-03-27T10:01:30+00:00,Seoul,0,-31.744,7359.049
2026-03-27T10:01:30+00:00,Daejeon,0,-31.121,7251.152
2026-03-27T10:01:40+00:00,Seoul,0,-31.952,7395.160
2026-03-27T10:01:40+00:00,Daejeon,0,-31.328,7287.031
2026-03-27T10:01:50+00:00,Seoul,0,-32.161,7431.313
2026-03-27T10:01:50+00:00,Daejeon,0,-31.534,7322.968
2026-03-27T10:02:00+00:00,Seoul,0,-32.371,7467.501
2026-03-27T10:02:00+00:00,Daejeon,0,-31.742,7358.956
2026-03-27T10:02:10+00:00,Seoul,0,-32.581,7503.720
2026-03-27T10:02:10+00:00,Daejeon,0,-31.950,7394.990
2026-03-27T10:02:20+00:00,Seoul,0,-32.791,7539.964
2026-03-27T10:02:20+00:00,Daejeon,0,-32.158,7431.065
2026-03-27T10:02:30+00:00,Seoul,0,-33.002,7576.228
2026-03-27T10:02:30+00:00,Daejeon,0,-32.368,7467.175
2026-03-27T10:02:40+00:00,Seoul,0,-33.213,7612.507
2026-03-27T10:02:40+00:00,Daejeon,0,-32.577,7503.314
2026-03-27T10:02:50+00:00,Seoul,0,-33.425,7648.797
2026-03-27T10:02:50+00:00,Daejeon,0,-32.787,7539.479
2026-03-27T10:03:00+00:00,Seoul,0,-33.637,7685.091
2026-03-27T10:03:00+00:00,Daejeon,0,-32.997,7575.662
2026-03-27T10:03:10+00:00,Seoul,0,-33.850,7721.386
2026-03-27T10:03:10+00:00,Daejeon,0,-33.208,7611.861
2026-03-27T10:03:20+00:00,Seoul,0,-34.063,7757.676
2026-03-27T10:03:20+00:00,Daejeon,0,-33.419,7648.069
2026-03-27T10:03:30+00:00,Seoul,0,-34.276,7793.957
2026-03-27T10:03:30+00:00,Daejeon,0,-33.631,7684.281
2026-03-27T10:03:40+00:00,Seoul,0,-34.489,7830.224
2026-03-27T10:03:40+00:00,Daejeon,0,-33.843,7720.494
2026-03-27T10:03:50+00:00,Seoul,0,-34.703,7866.473
2026-03-27T10:03:50+00:00,Daejeon,0,-34.055,7756.702
2026-03-27T10:04:00+00:00,Seoul,0,-34.917,7902.699
2026-03-27T10:04:00+00:00,Daejeon,0,-34.267,7792.900
2026-03-27T10:04:10+00:00,Seoul,0,-35.131,7938.898
2026-03-27T10:04:10+00:00,Daejeon,0,-34.480,7829.084
2026-03-27T10:04:20+00:00,Seoul,0,-35.345,7975.066
2026-03-27T10:04:20+00:00,Daejeon,0,-34.693,7865.249
2026-03-27T10:04:30+00:00,Seoul,0,-35.560,8011.198
2026-03-27T10:04:30+00:00,Daejeon,0,-34.907,7901.391
2026-03-27T10:04:40+00:00,Seoul,0,-35.774,8047.289
2026-03-27T10:04:40+00:00,Daejeon,0,-35.120,7937.506
2026-03-27T10:04:50+00:00,Seoul,0,-35.989,8083.337
2026-03-27T10:04:50+00:00,Daejeon,0,-35.334,7973.590
2026-03-27T10:05:00+00:00,Seoul,0,-36.204,8119.336
2026-03-27T10:05:00+00:00,Daejeon,0,-35.548,8009.637
2026-03-27T10:05:10+00:00,Seoul,0,-36.419,8155.284
2026-03-27T10:05:10+00:00,Daejeon,0,-35.762,8045.644
2026-03-27T10:05:20+00:00,Seoul,0,-36.635,8191.175
2026-03-27T10:05:20+00:00,Daejeon,0,-35.976,8081.607
2026-03-27T10:05:30+00:00,Seoul,0,-36.850,8227.006
2026-03-27T10:05:30+00:00,Daejeon,0,-36.191,8117.521
2026-03-27T10:05:40+00:00,Seoul,0,-37.065,8262.774
2026-03-27T10:05:40+00:00,Daejeon,0,-36.405,8153.384
2026-03-27T10:05:50+00:00,Seoul,0,-37.281,8298.473
2026-03-27T10:05:50+00:00,Daejeon,0,-36.620,8189.190
2026-03-27T10:06:00+00:00,Seoul,0,-37.496,8334.102
2026-03-27T10:06:00+00:00,Daejeon,0,-36.835,8224.936
2026-03-27T10:06:10+00:00,Seoul,0,-37.712,8369.655
2026-03-27T10:06:10+00:00,Daejeon,0,-37.050,8260.618
2026-03-27T10:06:20+00:00,Seoul,0,-37.928,8405.130
2026-03-27T10:06:20+00:00,Daejeon,0,-37.265,8296.233
2026-03-27T10:06:30+00:00,Seoul,0,-38.143,8440.523
2026-03-27T10:06:30+00:00,Daejeon,0,-37.479,8331.777
2026-03-27T10:06:40+00:00,Seoul,0,-38.359,8475.831
2026-03-27T10:06:40+00:00,Daejeon,0,-37.694,8367.245
2026-03-27T10:06:50+00:00,Seoul,0,-38.574,8511.049
2026-03-27T10:06:50+00:00,Daejeon,0,-37.909,8402.635
2026-03-27T10:07:00+00:00,Seoul,0,-38.790,8546.175
2026-03-27T10:07:00+00:00,Daejeon,0,-38.124,8437.944
2026-03-27T10:07:10+00:00,Seoul,0,-39.005,8581.206
2026-03-27T10:07:10+00:00,Daejeon,0,-38.339,8473.167
2026-03-27T10:07:20+00:00,Seoul,0,-39.220,8616.138
2026-03-27T10:07:20+00:00,Daejeon,0,-38.554,8508.301
2026-03-27T10:07:30+00:00,Seoul,0,-39.436,8650.967
2026-03-27T10:07:30+00:00,Daejeon,0,-38.769,8543.343
2026-03-27T10:07:40+00:00,Seoul,0,-39.651,8685.691
2026-03-27T10:07:40+00:00,Daejeon,0,-38.984,8578.289
2026-03-27T10:07:50+00:00,Seoul,0,-39.866,8720.307
2026-03-27T10:07:50+00:00,Daejeon,0,-39.199,8613.137
2026-03-27T10:08:00+00:00,Seoul,0,-40.080,8754.811
2026-03-27T10:08:00+00:00,Daejeon,0,-39.413,8647.883
2026-03-27T10:08:10+00:00,Seoul,0,-40.295,8789.201
2026-03-27T10:08:10+00:00,Daejeon,0,-39.628,8682.524
2026-03-27T10:08:20+00:00,Seoul,0,-40.510,8823.473
2026-03-27T10:08:20+00:00,Daejeon,0,-39.842,8717.056
2026-03-27T10:08:30+00:00,Seoul,0,-40.724,8857.624
2026-03-27T10:08:30+00:00,Daejeon,0,-40.056,8751.478
2026-03-27T10:08:40+00:00,Seoul,0,-40.938,8891.653
2026-03-27T10:08:40+00:00,Daejeon,0,-40.270,8785.785
2026-03-27T10:08:50+00:00,Seoul,0,-41.152,8925.555
2026-03-27T10:08:50+00:00,Daejeon,0,-40.484,8819.975
2026-03-27T10:09:00+00:00,Seoul,0,-41.366,8959.328
2026-03-27T10:09:00+00:00,Daejeon,0,-40.698,8854.045
2026-03-27T10:09:10+00:00,Seoul,0,-41.579,8992.969
2026-03-27T10:09:10+00:00,Daejeon,0,-40.911,8887.992
2026-03-27T10:09:20+00:00,Seoul,0,-41.792,9026.476
2026-03-27T10:09:20+00:00,Daejeon,0,-41.124,8921.814
2026-03-27T10:09:30+00:00,Seoul,0,-42.005,9059.846
2026-03-27T10:09:30+00:00,Daejeon,0,-41.338,8955.507
2026-03-27T10:09:40+00:00,Seoul,0,-42.218,9093.076
2026-03-27T10:09:40+00:00,Daejeon,0,-41.550,8989.068
2026-03-27T10:09:50+00:00,Seoul,0,-42.430,9126.164
2026-03-27T10:09:50+00:00,Daejeon,0,-41.763,9022.496
2026-03-27T10:10:00+00:00,Seoul,0,-42.642,9159.107
2026-03-27T10:10:00+00:00,Daejeon,0,-41.975,9055.786
2026-03-27T10:10:10+00:00,Seoul,0,-42.854,9191.902
2026-03-27T10:10:10+00:00,Daejeon,0,-42.187,9088.938
2026-03-27T10:10:20+00:00,Seoul,0,-43.065,9224.547
2026-03-27T10:10:20+00:00,Daejeon,0,-42.399,9121.948
2026-03-27T10:10:30+00:00,Seoul,0,-43.276,9257.040
2026-03-27T10:10:30+00:00,Daejeon,0,-42.610,9154.813
2026-03-27T10:10:40+00:00,Seoul,0,-43.486,9289.378
2026-03-27T10:10:40+00:00,Daejeon,0,-42.821,9187.531
2026-03-27T10:10:50+00:00,Seoul,0,-43.697,9321.559
2026-03-27T10:10:50+00:00,Daejeon,0,-43.032,9220.100
2026-03-27T10:11:00+00:00,Seoul,0,-43.906,9353.581
2026-03-27T10:11:00+00:00,Daejeon,0,-43.242,9252.518
2026-03-27T10:11:10+00:00,Seoul,0,-44.116,9385.440
2026-03-27T10:11:10+00:00,Daejeon,0,-43.452,9284.781
2026-03-27T10:11:20+00:00,Seoul,0,-44.325,9417.136
2026-03-27T10:11:20+00:00,Daejeon,0,-43.661,9316.887
2026-03-27T10:11:30+00:00,Seoul,0,-44.533,9448.666
2026-03-27T10:11:30+00:00,Daejeon,0,-43.871,9348.835
2026-03-27T10:11:40+00:00,Seoul,0,-44.741,9480.027
2026-03-27T10:11:40+00:00,Daejeon,0,-44.079,9380.622
2026-03-27T10:11:50+00:00,Seoul,0,-44.949,9511.217
2026-03-27T10:11:50+00:00,Daejeon,0,-44.288,9412.245
2026-03-27T10:12:00+00:00,Seoul,0,-45.156,9542.235
2026-03-27T10:12:00+00:00,Daejeon,0,-44.495,9443.703
2026-03-27T10:12:10+00:00,Seoul,0,-45.362,9573.077
2026-03-27T10:12:10+00:00,Daejeon,0,-44.703,9474.993
2026-03-27T10:12:20+00:00,Seoul,0,-45.568,9603.743
2026-03-27T10:12:20+00:00,Daejeon,0,-44.910,9506.113
2026-03-27T10:12:30+00:00,Seoul,0,-45.774,9634.230
2026-03-27T10:12:30+00:00,Daejeon,0,-45.116,9537.061
2026-03-27T10:12:40+00:00,Seoul,0,-45.979,9664.536
2026-03-27T10:12:40+00:00,Daejeon,0,-45.322,9567.835
2026-03-27T10:12:50+00:00,Seoul,0,-46.183,9694.659
2026-03-27T10:12:50+00:00,Daejeon,0,-45.527,9598.433
2026-03-27T10:13:00+00:00,Seoul,0,-46.387,9724.597
2026-03-27T10:13:00+00:00,Daejeon,0,-45.732,9628.852
2026-03-27T10:13:10+00:00,Seoul,0,-46.590,9754.349
2026-03-27T10:13:10+00:00,Daejeon,0,-45.936,9659.092
2026-03-27T10:13:20+00:00,Seoul,0,-46.792,9783.912
2026-03-27T10:13:20+00:00,Daejeon,0,-46.140,9689.149
2026-03-27T10:13:30+00:00,Seoul,0,-46.994,9813.284
2026-03-27T10:13:30+00:00,Daejeon,0,-46.343,9719.022
2026-03-27T10:13:40+00:00,Seoul,0,-47.196,9842.464
2026-03-27T10:13:40+00:00,Daejeon,0,-46.546,9748.710
2026-03-27T10:13:50+00:00,Seoul,0,-47.396,9871.450
2026-03-27T10:13:50+00:00,Daejeon,0,-46.748,9778.209
2026-03-27T10:14:00+00:00,Seoul,0,-47.596,9900.240
2026-03-27T10:14:00+00:00,Daejeon,0,-46.949,9807.519
2026-03-27T10:14:10+00:00,Seoul,0,-47.795,9928.832
2026-03-27T10:14:10+00:00,Daejeon,0,-47.150,9836.638
2026-03-27T10:14:20+00:00,Seoul,0,-47.994,9957.225
2026-03-27T10:14:20+00:00,Daejeon,0,-47.350,9865.563
2026-03-27T10:14:30+00:00,Seoul,0,-48.192,9985.417
2026-03-27T10:14:30+00:00,Daejeon,0,-47.549,9894.294
2026-03-27T10:14:40+00:00,Seoul,0,-48.389,10013.407
2026-03-27T10:14:40+00:00,Daejeon,0,-47.748,9922.828
2026-03-27T10:14:50+00:00,Seoul,0,-48.585,10041.192
2026-03-27T10:14:50+00:00,Daejeon,0,-47.946,9951.163
2026-03-27T10:15:00+00:00,Seoul,0,-48.781,10068.771
2026-03-27T10:15:00+00:00,Daejeon,0,-48.143,9979.298
2026-03-27T10:15:10+00:00,Seoul,0,-48.976,10096.143
2026-03-27T10:15:10+00:00,Daejeon,0,-48.339,10007.232
2026-03-27T10:15:20+00:00,Seoul,0,-49.170,10123.306
2026-03-27T10:15:20+00:00,Daejeon,0,-48.535,10034.962
2026-03-27T10:15:30+00:00,Seoul,0,-49.363,10150.258
2026-03-27T10:15:30+00:00,Daejeon,0,-48.730,10062.487
2026-03-27T10:15:40+00:00,Seoul,0,-49.555,10176.998
2026-03-27T10:15:40+00:00,Daejeon,0,-48.924,10089.806
2026-03-27T10:15:50+00:00,Seoul,0,-49.746,10203.524
2026-03-27T10:15:50+00:00,Daejeon,0,-49.118,10116.917
2026-03-27T10:16:00+00:00,Seoul,0,-49.937,10229.836
2026-03-27T10:16:00+00:00,Daejeon,0,-49.310,10143.818
2026-03-27T10:16:10+00:00,Seoul,0,-50.127,10255.931
2026-03-27T10:16:10+00:00,Daejeon,0,-49.502,10170.508
2026-03-27T10:16:20+00:00,Seoul,0,-50.316,10281.808
2026-03-27T10:16:20+00:00,Daejeon,0,-49.693,10196.986
2026-03-27T10:16:30+00:00,Seoul,0,-50.503,10307.467
2026-03-27T10:16:30+00:00,Daejeon,0,-49.883,10223.250
2026-03-27T10:16:40+00:00,Seoul,0,-50.690,10332.904
2026-03-27T10:16:40+00:00,Daejeon,0,-50.072,10249.298
2026-03-27T10:16:50+00:00,Seoul,0,-50.876,10358.120
2026-03-27T10:16:50+00:00,Daejeon,0,-50.260,10275.130
2026-03-27T10:17:00+00:00,Seoul,0,-51.061,10383.112
2026-03-27T10:17:00+00:00,Daejeon,0,-50.448,10300.743
2026-03-27T10:17:10+00:00,Seoul,0,-51.245,10407.880
2026-03-27T10:17:10+00:00,Daejeon,0,-50.634,10326.137
2026-03-27T10:17:20+00:00,Seoul,0,-51.428,10432.422
2026-03-27T10:17:20+00:00,Daejeon,0,-50.819,10351.311
2026-03-27T10:17:30+00:00,Seoul,0,-51.610,10456.737
2026-03-27T10:17:30+00:00,Daejeon,0,-51.004,10376.262
2026-03-27T10:17:40+00:00,Seoul,0,-51.791,10480.824
2026-03-27T10:17:40+00:00,Daejeon,0,-51.187,10400.990
2026-03-27T10:17:50+00:00,Seoul,0,-51.971,10504.681
2026-03-27T10:17:50+00:00,Daejeon,0,-51.370,10425.493
2026-03-27T10:18:00+00:00,Seoul,0,-52.150,10528.308
2026-03-27T10:18:00+00:00,Daejeon,0,-51.551,10449.770
2026-03-27T10:18:10+00:00,Seoul,0,-52.328,10551.703
2026-03-27T10:18:10+00:00,Daejeon,0,-51.732,10473.820
2026-03-27T10:18:20+00:00,Seoul,0,-52.504,10574.865
2026-03-27T10:18:20+00:00,Daejeon,0,-51.911,10497.642
2026-03-27T10:18:30+00:00,Seoul,0,-52.680,10597.793
2026-03-27T10:18:30+00:00,Daejeon,0,-52.089,10521.235
2026-03-27T10:18:40+00:00,Seoul,0,-52.854,10620.486
2026-03-27T10:18:40+00:00,Daejeon,0,-52.267,10544.596
2026-03-27T10:18:50+00:00,Seoul,0,-53.027,10642.943
2026-03-27T10:18:50+00:00,Daejeon,0,-52.443,10567.726
2026-03-27T10:19:00+00:00,Seoul,0,-53.199,10665.162
2026-03-27T10:19:00+00:00,Daejeon,0,-52.618,10590.624
2026-03-27T10:19:10+00:00,Seoul,0,-53.370,10687.143
2026-03-27T10:19:10+00:00,Daejeon,0,-52.791,10613.287
2026-03-27T10:19:20+00:00,Seoul,0,-53.539,10708.885
2026-03-27T10:19:20+00:00,Daejeon,0,-52.964,10635.715
2026-03-27T10:19:30+00:00,Seoul,0,-53.707,10730.387
2026-03-27T10:19:30+00:00,Daejeon,0,-53.135,10657.908
2026-03-27T10:19:40+00:00,Seoul,0,-53.874,10751.647
2026-03-27T10:19:40+00:00,Daejeon,0,-53.306,10679.863
2026-03-27T10:19:50+00:00,Seoul,0,-54.040,10772.665
2026-03-27T10:19:50+00:00,Daejeon,0,-53.475,10701.580
2026-03-27T10:20:00+00:00,Seoul,0,-54.204,10793.440
2026-03-27T10:20:00+00:00,Daejeon,0,-53.642,10723.059
2026-03-27T10:20:10+00:00,Seoul,0,-54.367,10813.970
2026-03-27T10:20:10+00:00,Daejeon,0,-53.809,10744.297
2026-03-27T10:20:20+00:00,Seoul,0,-54.528,10834.256
2026-03-27T10:20:20+00:00,Daejeon,0,-53.974,10765.294
2026-03-27T10:20:30+00:00,Seoul,0,-54.689,10854.296
2026-03-27T10:20:30+00:00,Daejeon,0,-54.138,10786.049
2026-03-27T10:20:40+00:00,Seoul,0,-54.847,10874.089
2026-03-27T10:20:40+00:00,Daejeon,0,-54.300,10806.562
2026-03-27T10:20:50+00:00,Seoul,0,-55.005,10893.635
2026-03-27T10:20:50+00:00,Daejeon,0,-54.462,10826.831
2026-03-27T10:21:00+00:00,Seoul,0,-55.161,10912.932
2026-03-27T10:21:00+00:00,Daejeon,0,-54.621,10846.855
2026-03-27T10:21:10+00:00,Seoul,0,-55.315,10931.980
2026-03-27T10:21:10+00:00,Daejeon,0,-54.780,10866.634
2026-03-27T10:21:20+00:00,Seoul,0,-55.468,10950.778
2026-03-27T10:21:20+00:00,Daejeon,0,-54.937,10886.167
2026-03-27T10:21:30+00:00,Seoul,0,-55.620,10969.326
2026-03-27T10:21:30+00:00,Daejeon,0,-55.092,10905.453
2026-03-27T10:21:40+00:00,Seoul,0,-55.769,10987.622
2026-03-27T10:21:40+00:00,Daejeon,0,-55.246,10924.491
2026-03-27T10:21:50+00:00,Seoul,0,-55.918,11005.665
2026-03-27T10:21:50+00:00,Daejeon,0,-55.399,10943.280
2026-03-27T10:22:00+00:00,Seoul,0,-56.065,11023.456
